ts,event_name,user_id,expected_in_matrix,observed,properties
2026-04-22T23:23:32.081Z,invite_cta_clicked,bot-08,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:02.206Z,grant_claimed,bot-08,true,true,"{""viewport"":""desktop"",""wallet"":""GxD5DAsj6gQ9A9EV6WxWjqo88w1rCXUsZdTFDyg29TYC""}"
2026-04-22T23:24:09.734Z,feedback_opened,bot-08,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:13.608Z,invite_page_viewed,bot-09,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:40.101Z,invite_cta_clicked,bot-09,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:10.217Z,grant_claimed,bot-09,true,true,"{""viewport"":""desktop"",""wallet"":""3F5GSRmWV1hXyefJKkJv5GDz6PwXeFhTo18RjXVEFgdQ""}"
2026-04-22T23:49:44.430Z,feedback_opened,bot-09,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:15.440Z,invite_page_viewed,bot-10,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:39.575Z,invite_cta_clicked,bot-10,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:09.684Z,grant_claimed,bot-10,true,true,"{""viewport"":""desktop"",""wallet"":""2wXCUj6erZK3i491qCENzwkRyJcQ1EAnxzjnNmenLc6x""}"
2026-04-22T23:49:44.422Z,feedback_opened,bot-10,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:17.547Z,invite_page_viewed,bot-11,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:42.914Z,invite_cta_clicked,bot-11,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:13.058Z,grant_claimed,bot-11,true,true,"{""viewport"":""desktop"",""wallet"":""Fnwrc5nGVuDLjMzYat71VcDG3jJSMob9cTDa3Ccc6sAC""}"
2026-04-22T23:49:45.363Z,feedback_opened,bot-11,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:19.213Z,invite_page_viewed,bot-12,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:43.183Z,terms_expanded,bot-12,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:43.236Z,invite_cta_clicked,bot-12,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:13.348Z,grant_claimed,bot-12,true,true,"{""viewport"":""desktop"",""wallet"":""9MRVa6VFbFVXzXv9Eq9m4nzijYWv5sQ8nusvDd8eY2zD""}"
2026-04-22T23:49:45.214Z,feedback_opened,bot-12,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:21.518Z,invite_page_viewed,bot-13,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:02.773Z,invite_cta_clicked,bot-13,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:33:37.611Z,grant_claimed,bot-13,true,true,"{""viewport"":""desktop"",""wallet"":""BtKsPE6WL8crbp7pu1kMEug3P4YFChP7sRmuu3PXUjsK""}"
2026-04-22T23:33:40.464Z,feedback_opened,bot-13,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:23:23.227Z,invite_page_viewed,bot-14,true,true,"{""viewport"":""mobile""}"
2026-04-22T23:24:02.675Z,invite_cta_clicked,bot-14,true,true,"{""viewport"":""mobile""}"
2026-04-22T23:33:37.613Z,grant_claimed,bot-14,true,true,"{""viewport"":""mobile"",""wallet"":""JCPoZLs5WQeCk9Xy5P9VwX4LgvfZduZDN8irQPcKNGrr""}"
2026-04-22T23:33:40.455Z,feedback_opened,bot-14,true,true,"{""viewport"":""mobile""}"
2026-04-22T23:23:25.330Z,invite_page_viewed,bot-15,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:24:01.560Z,invite_cta_clicked,bot-15,true,true,"{""viewport"":""desktop""}"
2026-04-22T23:33:37.617Z,grant_claimed,bot-15,true,true,"{""viewport"":""desktop"",""wallet"":""ApYBrU6SUsre2suaeDpWKaGDoKtzgCfysjq1PVP7sw5b""}"
2026-04-22T23:33:40.390Z,feedback_opened,bot-15,true,true,"{""viewport"":""desktop""}"
